Unix_Timestamp,Real_World_Time,Latitude,Longitude,Altitude_m,Roll_deg,Pitch_deg,Yaw_deg
1775785082.000069,2026-04-09 21:38:02.000,40.4285754,-86.9278143,185.14999389648438,-0.2750050723552704,-0.44007962942123413,3.7128841876983643
1775785082.099955,2026-04-09 21:38:02.099,40.4285754,-86.9278143,185.14999389648438,-0.27416667342185974,-0.4397899806499481,3.7044622898101807
1775785082.199941,2026-04-09 21:38:02.199,40.4285754,-86.9278143,185.14999389648438,-0.27303963899612427,-0.43911978602409363,3.702671766281128
1775785082.299938,2026-04-09 21:38:02.299,40.4285754,-86.9278143,185.14999389648438,-0.27139556407928467,-0.43881475925445557,3.6973164081573486
1775785082.399940,2026-04-09 21:38:02.399,40.4285754,-86.9278143,185.14999389648438,-0.2709651589393616,-0.43474438786506653,3.691718339920044
1775785082.499897,2026-04-09 21:38:02.499,40.4285754,-86.9278143,185.14999389648438,-0.2713155448436737,-0.4364948570728302,3.6877071857452393
1775785082.599942,2026-04-09 21:38:02.599,40.4285754,-86.9278143,185.1599884033203,-0.27252042293548584,-0.43910375237464905,3.6820266246795654
1775785082.699995,2026-04-09 21:38:02.699,40.4285754,-86.9278143,185.1599884033203,-0.2695348262786865,-0.43920108675956726,3.676384210586548
1775785082.800060,2026-04-09 21:38:02.800,40.4285754,-86.9278143,185.1599884033203,-0.2697070837020874,-0.4354419410228729,3.6712021827697754
1775785082.899930,2026-04-09 21:38:02.899,40.4285754,-86.9278143,185.1599884033203,-0.26913589239120483,-0.4359298646450043,3.6658403873443604
1775785083.000109,2026-04-09 21:38:03.000,40.4285754,-86.9278143,185.1599884033203,-0.27079516649246216,-0.4356045722961426,3.6618058681488037
1775785083.099966,2026-04-09 21:38:03.099,40.4285754,-86.9278143,185.1599884033203,-0.2688315212726593,-0.4358479082584381,3.6556289196014404
1775785083.199992,2026-04-09 21:38:03.199,40.4285754,-86.9278143,185.1699981689453,-0.27012521028518677,-0.4382811486721039,3.6530401706695557
